experiment,condition,algorithm,input_size,obstacle_prob,execution_time,nodes_expanded,path_length,heuristic_evals,heuristic_calls,tie_breaks,run_id,seed,heuristic,alpha,weight,use_memoization,use_dynamic_weight,use_tiebreaking,use_density_adaptive,density_low_threshold,density_threshold,mid_density_weight,high_density_weight,density_weight_cap,found,attempt,obstacle_density,effective_algorithm,effective_weight,shared_instance_id,unsolved
exp5_obstacle_density,density_adaptive,adaptive,60,0.4,9.866699999960815e-05,7,0,7,7,1,959,86766,manhattan,0.7,1.5,1,1,1,1,0.2,0.35,1.6,2.4,2.5,0,80,0.39666666666666667,wastar,2.4,,True
exp6_heuristic_comparison,manhattan,astar,60,0.22,0.001494666999999339,317,118,519,519,516,960,91337,manhattan,0.7,1.5,0,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.23666666666666666,astar,1.5,,
exp6_heuristic_comparison,manhattan,astar,60,0.22,0.0010875000000005741,241,118,403,403,399,961,91338,manhattan,0.7,1.5,0,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.22972222222222222,astar,1.5,,
exp6_heuristic_comparison,manhattan,astar,60,0.22,0.0031268749999995293,656,118,1020,1020,1017,962,91339,manhattan,0.7,1.5,0,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.2075,astar,1.5,,
exp6_heuristic_comparison,manhattan,astar,60,0.22,0.0020823330000006024,465,118,736,736,733,963,91340,manhattan,0.7,1.5,0,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.21333333333333335,astar,1.5,,
exp6_heuristic_comparison,manhattan,astar,60,0.22,0.0017037080000008586,301,118,497,497,492,964,91341,manhattan,0.7,1.5,0,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.21055555555555555,astar,1.5,,
exp6_heuristic_comparison,manhattan,astar,60,0.22,0.0011992080000009508,262,118,447,447,441,965,91342,manhattan,0.7,1.5,0,0,1,0,0.2,0.35,1.6,2.2,2.5,1,2,0.2238888888888889,astar,1.5,,
exp6_heuristic_comparison,manhattan,astar,60,0.22,0.0009727500000007439,217,118,371,371,367,966,91343,manhattan,0.7,1.5,0,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.21333333333333335,astar,1.5,,
exp6_heuristic_comparison,manhattan,astar,60,0.22,0.00453725000000027,981,118,1509,1509,1506,967,91344,manhattan,0.7,1.5,0,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.2313888888888889,astar,1.5,,
exp6_heuristic_comparison,manhattan,astar,60,0.22,0.001474582999998475,330,118,534,534,528,968,91345,manhattan,0.7,1.5,0,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.21305555555555555,astar,1.5,,
exp6_heuristic_comparison,manhattan,astar,60,0.22,0.0013639579999988882,308,118,497,497,494,969,91346,manhattan,0.7,1.5,0,0,1,0,0.2,0.35,1.6,2.2,2.5,1,2,0.22833333333333333,astar,1.5,,
exp6_heuristic_comparison,manhattan,astar,60,0.22,0.0011680839999996806,265,118,424,424,419,970,91347,manhattan,0.7,1.5,0,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.22277777777777777,astar,1.5,,
exp6_heuristic_comparison,manhattan,astar,60,0.22,0.0009117920000001334,200,118,343,343,340,971,91348,manhattan,0.7,1.5,0,0,1,0,0.2,0.35,1.6,2.2,2.5,1,4,0.23416666666666666,astar,1.5,,
exp6_heuristic_comparison,manhattan,astar,60,0.22,0.0012848750000014064,287,120,476,476,470,972,91349,manhattan,0.7,1.5,0,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.21888888888888888,astar,1.5,,
exp6_heuristic_comparison,manhattan,astar,60,0.22,0.0013599580000001055,208,118,372,372,369,973,91350,manhattan,0.7,1.5,0,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.21694444444444444,astar,1.5,,
exp6_heuristic_comparison,manhattan,astar,60,0.22,0.00085983299999981,177,118,318,318,314,974,91351,manhattan,0.7,1.5,0,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.22166666666666668,astar,1.5,,
exp6_heuristic_comparison,manhattan,astar,60,0.22,0.0022474169999995297,496,118,783,783,780,975,91352,manhattan,0.7,1.5,0,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.21583333333333332,astar,1.5,,
exp6_heuristic_comparison,manhattan,astar,60,0.22,0.0019125829999993016,415,118,677,677,674,976,91353,manhattan,0.7,1.5,0,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.21833333333333332,astar,1.5,,
exp6_heuristic_comparison,manhattan,astar,60,0.22,0.0017878749999997723,401,118,640,640,636,977,91354,manhattan,0.7,1.5,0,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.2127777777777778,astar,1.5,,
exp6_heuristic_comparison,manhattan,astar,60,0.22,0.0018263750000002688,394,118,644,644,641,978,91355,manhattan,0.7,1.5,0,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.22083333333333333,astar,1.5,,
exp6_heuristic_comparison,manhattan,astar,60,0.22,0.0007615840000010365,166,118,296,296,293,979,91356,manhattan,0.7,1.5,0,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.21583333333333332,astar,1.5,,
exp6_heuristic_comparison,manhattan,astar,60,0.22,0.0010120419999992691,219,118,386,386,381,980,91357,manhattan,0.7,1.5,0,0,1,0,0.2,0.35,1.6,2.2,2.5,1,2,0.21305555555555555,astar,1.5,,
exp6_heuristic_comparison,manhattan,astar,60,0.22,0.002542125000001505,552,118,876,876,873,981,91358,manhattan,0.7,1.5,0,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.22722222222222221,astar,1.5,,
exp6_heuristic_comparison,manhattan,astar,60,0.22,0.0018333330000004366,415,118,652,652,649,982,91359,manhattan,0.7,1.5,0,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.20916666666666667,astar,1.5,,
exp6_heuristic_comparison,manhattan,astar,60,0.22,0.0013757499999993428,309,118,498,498,491,983,91360,manhattan,0.7,1.5,0,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.22666666666666666,astar,1.5,,
exp6_heuristic_comparison,manhattan,astar,60,0.22,0.0014319169999996717,318,118,523,523,519,984,91361,manhattan,0.7,1.5,0,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.21916666666666668,astar,1.5,,
exp6_heuristic_comparison,manhattan,astar,60,0.22,0.0024702919999999295,560,118,878,878,875,985,91362,manhattan,0.7,1.5,0,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.21305555555555555,astar,1.5,,
exp6_heuristic_comparison,manhattan,astar,60,0.22,0.001618834000000291,375,118,595,595,592,986,91363,manhattan,0.7,1.5,0,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.22083333333333333,astar,1.5,,
exp6_heuristic_comparison,manhattan,astar,60,0.22,0.0010081250000002484,222,118,398,398,393,987,91364,manhattan,0.7,1.5,0,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.21666666666666667,astar,1.5,,
exp6_heuristic_comparison,manhattan,astar,60,0.22,0.0019377919999996607,437,118,714,714,709,988,91365,manhattan,0.7,1.5,0,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.21305555555555555,astar,1.5,,
exp6_heuristic_comparison,manhattan,astar,60,0.22,0.0016545420000007027,386,118,594,594,591,989,91366,manhattan,0.7,1.5,0,0,1,0,0.2,0.35,1.6,2.2,2.5,1,3,0.21194444444444444,astar,1.5,,
exp6_heuristic_comparison,euclidean,astar,60,0.22,0.009351290999999762,2436,118,2525,2525,546,990,92337,euclidean,0.7,1.5,0,0,1,0,0.2,0.35,1.6,2.2,2.5,1,2,0.2175,astar,1.5,,
exp6_heuristic_comparison,euclidean,astar,60,0.22,0.00993591699999996,2508,118,2591,2591,675,991,92338,euclidean,0.7,1.5,0,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.22527777777777777,astar,1.5,,
exp6_heuristic_comparison,euclidean,astar,60,0.22,0.009279916000000554,2427,118,2512,2512,427,992,92339,euclidean,0.7,1.5,0,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.2313888888888889,astar,1.5,,
exp6_heuristic_comparison,euclidean,astar,60,0.22,0.009285082999999972,2421,118,2497,2497,598,993,92340,euclidean,0.7,1.5,0,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.23166666666666666,astar,1.5,,
exp6_heuristic_comparison,euclidean,astar,60,0.22,0.009761875000000586,2535,118,2612,2612,711,994,92341,euclidean,0.7,1.5,0,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.21388888888888888,astar,1.5,,
exp6_heuristic_comparison,euclidean,astar,60,0.22,0.009112832999999654,2379,118,2467,2467,515,995,92342,euclidean,0.7,1.5,0,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.2238888888888889,astar,1.5,,
exp6_heuristic_comparison,euclidean,astar,60,0.22,0.009044416000000055,2334,118,2413,2413,589,996,92343,euclidean,0.7,1.5,0,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.21722222222222223,astar,1.5,,
exp6_heuristic_comparison,euclidean,astar,60,0.22,0.00900220900000015,2328,118,2405,2405,557,997,92344,euclidean,0.7,1.5,0,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.22833333333333333,astar,1.5,,
exp6_heuristic_comparison,euclidean,astar,60,0.22,0.009561250000000854,2487,118,2581,2581,722,998,92345,euclidean,0.7,1.5,0,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.21694444444444444,astar,1.5,,
exp6_heuristic_comparison,euclidean,astar,60,0.22,0.010504667000001078,2419,118,2479,2479,603,999,92346,euclidean,0.7,1.5,0,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.22833333333333333,astar,1.5,,
exp6_heuristic_comparison,euclidean,astar,60,0.22,0.010042958000001434,2511,118,2602,2602,686,1000,92347,euclidean,0.7,1.5,0,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.21416666666666667,astar,1.5,,
exp6_heuristic_comparison,euclidean,astar,60,0.22,0.009456791999999936,2411,118,2510,2510,587,1001,92348,euclidean,0.7,1.5,0,0,1,0,0.2,0.35,1.6,2.2,2.5,1,3,0.23416666666666666,astar,1.5,,
exp6_heuristic_comparison,euclidean,astar,60,0.22,0.009608958000001167,2489,118,2565,2565,641,1002,92349,euclidean,0.7,1.5,0,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.22333333333333333,astar,1.5,,
exp6_heuristic_comparison,euclidean,astar,60,0.22,0.009521125000000907,2465,118,2541,2541,585,1003,92350,euclidean,0.7,1.5,0,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.22944444444444445,astar,1.5,,
exp6_heuristic_comparison,euclidean,astar,60,0.22,0.009063499999999891,2362,118,2446,2446,399,1004,92351,euclidean,0.7,1.5,0,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.23055555555555557,astar,1.5,,
exp6_heuristic_comparison,euclidean,astar,60,0.22,0.009783332999999672,2466,118,2555,2555,601,1005,92352,euclidean,0.7,1.5,0,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.21638888888888888,astar,1.5,,
exp6_heuristic_comparison,euclidean,astar,60,0.22,0.009206416000001383,2339,118,2419,2419,373,1006,92353,euclidean,0.7,1.5,0,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.22916666666666666,astar,1.5,,
exp6_heuristic_comparison,euclidean,astar,60,0.22,0.009831333999999359,2519,118,2603,2603,630,1007,92354,euclidean,0.7,1.5,0,0,1,0,0.2,0.35,1.6,2.2,2.5,1,2,0.2238888888888889,astar,1.5,,
exp6_heuristic_comparison,euclidean,astar,60,0.22,0.00891025000000134,2292,118,2384,2384,567,1008,92355,euclidean,0.7,1.5,0,0,1,0,0.2,0.35,1.6,2.2,2.5,1,2,0.2313888888888889,astar,1.5,,
exp6_heuristic_comparison,euclidean,astar,60,0.22,0.0083260420000002,2149,118,2246,2246,251,1009,92356,euclidean,0.7,1.5,0,0,1,0,0.2,0.35,1.6,2.2,2.5,1,3,0.2311111111111111,astar,1.5,,
exp6_heuristic_comparison,euclidean,astar,60,0.22,0.009596500000000674,2467,118,2554,2554,606,1010,92357,euclidean,0.7,1.5,0,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.21305555555555555,astar,1.5,,
exp6_heuristic_comparison,euclidean,astar,60,0.22,0.009346332999999873,2416,118,2513,2513,696,1011,92358,euclidean,0.7,1.5,0,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.2225,astar,1.5,,
exp6_heuristic_comparison,euclidean,astar,60,0.22,0.009336583999999704,2413,118,2501,2501,342,1012,92359,euclidean,0.7,1.5,0,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.22333333333333333,astar,1.5,,
exp6_heuristic_comparison,euclidean,astar,60,0.22,0.009826291999999626,2530,118,2611,2611,496,1013,92360,euclidean,0.7,1.5,0,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.21222222222222223,astar,1.5,,
exp6_heuristic_comparison,euclidean,astar,60,0.22,0.009399292000001225,2378,118,2453,2453,599,1014,92361,euclidean,0.7,1.5,0,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.2275,astar,1.5,,
exp6_heuristic_comparison,euclidean,astar,60,0.22,0.009413000000000338,2392,118,2478,2478,398,1015,92362,euclidean,0.7,1.5,0,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.23027777777777778,astar,1.5,,
exp6_heuristic_comparison,euclidean,astar,60,0.22,0.009861749999998892,2531,118,2621,2621,565,1016,92363,euclidean,0.7,1.5,0,0,1,0,0.2,0.35,1.6,2.2,2.5,1,2,0.21694444444444444,astar,1.5,,
exp6_heuristic_comparison,euclidean,astar,60,0.22,0.009457417000000135,2428,118,2528,2528,603,1017,92364,euclidean,0.7,1.5,0,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.22277777777777777,astar,1.5,,
exp6_heuristic_comparison,euclidean,astar,60,0.22,0.009048583000000221,2335,118,2437,2437,501,1018,92365,euclidean,0.7,1.5,0,0,1,0,0.2,0.35,1.6,2.2,2.5,1,2,0.22666666666666666,astar,1.5,,
exp6_heuristic_comparison,euclidean,astar,60,0.22,0.009843000000000046,2529,118,2626,2626,626,1019,92366,euclidean,0.7,1.5,0,0,1,0,0.2,0.35,1.6,2.2,2.5,1,2,0.21194444444444444,astar,1.5,,
exp6_heuristic_comparison,hybrid_a0.7,astar,60,0.22,0.008704541000000177,1987,118,2131,2131,449,1020,93337,hybrid,0.7,1.5,0,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.2175,astar,1.5,,
exp6_heuristic_comparison,hybrid_a0.7,astar,60,0.22,0.008145624999999157,1860,118,1999,1999,469,1021,93338,hybrid,0.7,1.5,0,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.22166666666666668,astar,1.5,,
exp6_heuristic_comparison,hybrid_a0.7,astar,60,0.22,0.008521,1960,120,2104,2104,347,1022,93339,hybrid,0.7,1.5,0,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.22722222222222221,astar,1.5,,
exp6_heuristic_comparison,hybrid_a0.7,astar,60,0.22,0.009454082999999613,2164,118,2306,2306,495,1023,93340,hybrid,0.7,1.5,0,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.22694444444444445,astar,1.5,,
exp6_heuristic_comparison,hybrid_a0.7,astar,60,0.22,0.008907834000000392,2022,122,2180,2180,321,1024,93341,hybrid,0.7,1.5,0,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.2313888888888889,astar,1.5,,
exp6_heuristic_comparison,hybrid_a0.7,astar,60,0.22,0.008607666999999708,1977,118,2111,2111,521,1025,93342,hybrid,0.7,1.5,0,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.2311111111111111,astar,1.5,,
exp6_heuristic_comparison,hybrid_a0.7,astar,60,0.22,0.01039987499999917,2385,118,2500,2500,687,1026,93343,hybrid,0.7,1.5,0,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.215,astar,1.5,,
exp6_heuristic_comparison,hybrid_a0.7,astar,60,0.22,0.00890883299999956,2030,118,2177,2177,560,1027,93344,hybrid,0.7,1.5,0,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.21222222222222223,astar,1.5,,
exp6_heuristic_comparison,hybrid_a0.7,astar,60,0.22,0.007138541999999859,1625,118,1756,1756,479,1028,93345,hybrid,0.7,1.5,0,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.2286111111111111,astar,1.5,,
exp6_heuristic_comparison,hybrid_a0.7,astar,60,0.22,0.009670541000000199,2205,118,2350,2350,656,1029,93346,hybrid,0.7,1.5,0,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.23527777777777778,astar,1.5,,
exp6_heuristic_comparison,hybrid_a0.7,astar,60,0.22,0.01031445799999986,2360,118,2498,2498,610,1030,93347,hybrid,0.7,1.5,0,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.2313888888888889,astar,1.5,,
exp6_heuristic_comparison,hybrid_a0.7,astar,60,0.22,0.008701332999999423,1963,118,2139,2139,531,1031,93348,hybrid,0.7,1.5,0,0,1,0,0.2,0.35,1.6,2.2,2.5,1,2,0.23416666666666666,astar,1.5,,
exp6_heuristic_comparison,hybrid_a0.7,astar,60,0.22,0.0085302089999999,1938,118,2081,2081,482,1032,93349,hybrid,0.7,1.5,0,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.22305555555555556,astar,1.5,,
exp6_heuristic_comparison,hybrid_a0.7,astar,60,0.22,0.009245374999999001,2122,118,2265,2265,600,1033,93350,hybrid,0.7,1.5,0,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.21472222222222223,astar,1.5,,
exp6_heuristic_comparison,hybrid_a0.7,astar,60,0.22,0.007774291999998795,1765,118,1934,1934,408,1034,93351,hybrid,0.7,1.5,0,0,1,0,0.2,0.35,1.6,2.2,2.5,1,2,0.21805555555555556,astar,1.5,,
exp6_heuristic_comparison,hybrid_a0.7,astar,60,0.22,0.008388999999999314,1920,118,2069,2069,236,1035,93352,hybrid,0.7,1.5,0,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.22166666666666668,astar,1.5,,
exp6_heuristic_comparison,hybrid_a0.7,astar,60,0.22,0.00910166699999948,2061,118,2225,2225,609,1036,93353,hybrid,0.7,1.5,0,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.21944444444444444,astar,1.5,,
exp6_heuristic_comparison,hybrid_a0.7,astar,60,0.22,0.009458915999999817,2161,118,2311,2311,557,1037,93354,hybrid,0.7,1.5,0,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.2238888888888889,astar,1.5,,
exp6_heuristic_comparison,hybrid_a0.7,astar,60,0.22,0.008462958000000853,1943,118,2054,2054,532,1038,93355,hybrid,0.7,1.5,0,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.2313888888888889,astar,1.5,,
exp6_heuristic_comparison,hybrid_a0.7,astar,60,0.22,0.004894082999999938,1119,118,1238,1238,120,1039,93356,hybrid,0.7,1.5,0,0,1,0,0.2,0.35,1.6,2.2,2.5,1,2,0.2311111111111111,astar,1.5,,
exp6_heuristic_comparison,hybrid_a0.7,astar,60,0.22,0.0081304590000002,1842,118,2018,2018,449,1040,93357,hybrid,0.7,1.5,0,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.22444444444444445,astar,1.5,,
exp6_heuristic_comparison,hybrid_a0.7,astar,60,0.22,0.006599832999999222,1524,118,1674,1674,154,1041,93358,hybrid,0.7,1.5,0,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.23944444444444443,astar,1.5,,
exp6_heuristic_comparison,hybrid_a0.7,astar,60,0.22,0.007948083000000494,1815,118,1960,1960,424,1042,93359,hybrid,0.7,1.5,0,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.22194444444444444,astar,1.5,,
exp6_heuristic_comparison,hybrid_a0.7,astar,60,0.22,0.009234666999999419,2131,118,2255,2255,529,1043,93360,hybrid,0.7,1.5,0,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.2222222222222222,astar,1.5,,
exp6_heuristic_comparison,hybrid_a0.7,astar,60,0.22,0.009861374999999839,2251,118,2413,2413,644,1044,93361,hybrid,0.7,1.5,0,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.21,astar,1.5,,
exp6_heuristic_comparison,hybrid_a0.7,astar,60,0.22,0.007446707999999802,1623,118,1731,1731,329,1045,93362,hybrid,0.7,1.5,0,0,1,0,0.2,0.35,1.6,2.2,2.5,1,3,0.22111111111111112,astar,1.5,,
exp6_heuristic_comparison,hybrid_a0.7,astar,60,0.22,0.009242541999999077,2106,118,2254,2254,540,1046,93363,hybrid,0.7,1.5,0,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.21694444444444444,astar,1.5,,
exp6_heuristic_comparison,hybrid_a0.7,astar,60,0.22,0.009216874999999902,2104,118,2235,2235,632,1047,93364,hybrid,0.7,1.5,0,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.2111111111111111,astar,1.5,,
exp6_heuristic_comparison,hybrid_a0.7,astar,60,0.22,0.008240416999999667,1849,118,2027,2027,449,1048,93365,hybrid,0.7,1.5,0,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.22666666666666666,astar,1.5,,
exp6_heuristic_comparison,hybrid_a0.7,astar,60,0.22,0.009232540999999372,2095,118,2251,2251,561,1049,93366,hybrid,0.7,1.5,0,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.21194444444444444,astar,1.5,,
exp7_tiebreaking,tiebreak_off,wastar,60,0.22,0.001005375000000086,134,120,246,246,14,1050,101337,hybrid,0.7,2.0,1,1,0,0,0.2,0.35,1.6,2.2,2.5,1,2,0.22722222222222221,wastar,2.0,0,
exp7_tiebreaking,tiebreak_off,wastar,60,0.22,0.0010049999999992565,135,118,250,250,14,1051,101338,hybrid,0.7,2.0,1,1,0,0,0.2,0.35,1.6,2.2,2.5,1,2,0.2152777777777778,wastar,2.0,1,
exp7_tiebreaking,tiebreak_off,wastar,60,0.22,0.000982290999999691,140,118,249,249,17,1052,101339,hybrid,0.7,2.0,1,1,0,0,0.2,0.35,1.6,2.2,2.5,1,1,0.21555555555555556,wastar,2.0,2,
exp7_tiebreaking,tiebreak_off,wastar,60,0.22,0.0009317500000012302,128,118,235,235,26,1053,101340,hybrid,0.7,2.0,1,1,0,0,0.2,0.35,1.6,2.2,2.5,1,1,0.20972222222222223,wastar,2.0,3,
exp7_tiebreaking,tiebreak_off,wastar,60,0.22,0.0011112909999990706,159,120,275,275,20,1054,101341,hybrid,0.7,2.0,1,1,0,0,0.2,0.35,1.6,2.2,2.5,1,3,0.2286111111111111,wastar,2.0,4,
exp7_tiebreaking,tiebreak_off,wastar,60,0.22,0.0008655829999995035,122,118,219,219,20,1055,101342,hybrid,0.7,2.0,1,1,0,0,0.2,0.35,1.6,2.2,2.5,1,3,0.2263888888888889,wastar,2.0,5,
exp7_tiebreaking,tiebreak_off,wastar,60,0.22,0.0010315409999996916,141,122,254,254,19,1056,101343,hybrid,0.7,2.0,1,1,0,0,0.2,0.35,1.6,2.2,2.5,1,1,0.2175,wastar,2.0,6,
exp7_tiebreaking,tiebreak_off,wastar,60,0.22,0.0009975000000004286,138,118,255,255,23,1057,101344,hybrid,0.7,2.0,1,1,0,0,0.2,0.35,1.6,2.2,2.5,1,1,0.23027777777777778,wastar,2.0,7,
exp7_tiebreaking,tiebreak_off,wastar,60,0.22,0.0009023330000008656,125,118,227,227,23,1058,101345,hybrid,0.7,2.0,1,1,0,0,0.2,0.35,1.6,2.2,2.5,1,1,0.21916666666666668,wastar,2.0,8,
exp7_tiebreaking,tiebreak_off,wastar,60,0.22,0.0010202919999997562,148,124,254,254,24,1059,101346,hybrid,0.7,2.0,1,1,0,0,0.2,0.35,1.6,2.2,2.5,1,1,0.2288888888888889,wastar,2.0,9,
exp7_tiebreaking,tiebreak_off,wastar,60,0.22,0.0009059580000005951,125,118,233,233,27,1060,101347,hybrid,0.7,2.0,1,1,0,0,0.2,0.35,1.6,2.2,2.5,1,3,0.22166666666666668,wastar,2.0,10,
exp7_tiebreaking,tiebreak_off,wastar,60,0.22,0.0010041250000014657,141,118,251,251,26,1061,101348,hybrid,0.7,2.0,1,1,0,0,0.2,0.35,1.6,2.2,2.5,1,1,0.22027777777777777,wastar,2.0,11,
exp7_tiebreaking,tiebreak_off,wastar,60,0.22,0.0008930839999994333,125,118,229,229,26,1062,101349,hybrid,0.7,2.0,1,1,0,0,0.2,0.35,1.6,2.2,2.5,1,1,0.22083333333333333,wastar,2.0,12,
exp7_tiebreaking,tiebreak_off,wastar,60,0.22,0.0009978329999995594,141,124,254,254,21,1063,101350,hybrid,0.7,2.0,1,1,0,0,0.2,0.35,1.6,2.2,2.5,1,1,0.21222222222222223,wastar,2.0,13,
exp7_tiebreaking,tiebreak_off,wastar,60,0.22,0.0012306249999998187,185,122,300,300,20,1064,101351,hybrid,0.7,2.0,1,1,0,0,0.2,0.35,1.6,2.2,2.5,1,1,0.22277777777777777,wastar,2.0,14,
exp7_tiebreaking,tiebreak_off,wastar,60,0.22,0.0012413329999994005,192,122,302,302,26,1065,101352,hybrid,0.7,2.0,1,1,0,0,0.2,0.35,1.6,2.2,2.5,1,1,0.21916666666666668,wastar,2.0,15,
exp7_tiebreaking,tiebreak_off,wastar,60,0.22,0.0009496660000003487,133,120,245,245,22,1066,101353,hybrid,0.7,2.0,1,1,0,0,0.2,0.35,1.6,2.2,2.5,1,1,0.22916666666666666,wastar,2.0,16,
exp7_tiebreaking,tiebreak_off,wastar,60,0.22,0.0009054170000002415,130,118,229,229,23,1067,101354,hybrid,0.7,2.0,1,1,0,0,0.2,0.35,1.6,2.2,2.5,1,3,0.215,wastar,2.0,17,
exp7_tiebreaking,tiebreak_off,wastar,60,0.22,0.0010127079999993072,137,120,246,246,24,1068,101355,hybrid,0.7,2.0,1,1,0,0,0.2,0.35,1.6,2.2,2.5,1,1,0.20694444444444443,wastar,2.0,18,
exp7_tiebreaking,tiebreak_off,wastar,60,0.22,0.00103412500000033,129,118,236,236,25,1069,101356,hybrid,0.7,2.0,1,1,0,0,0.2,0.35,1.6,2.2,2.5,1,1,0.2247222222222222,wastar,2.0,19,
exp7_tiebreaking,tiebreak_off,wastar,60,0.22,0.0009427090000002636,131,118,234,234,26,1070,101357,hybrid,0.7,2.0,1,1,0,0,0.2,0.35,1.6,2.2,2.5,1,1,0.21666666666666667,wastar,2.0,20,
exp7_tiebreaking,tiebreak_off,wastar,60,0.22,0.0010632079999997046,155,124,258,258,18,1071,101358,hybrid,0.7,2.0,1,1,0,0,0.2,0.35,1.6,2.2,2.5,1,1,0.22333333333333333,wastar,2.0,21,
exp7_tiebreaking,tiebreak_off,wastar,60,0.22,0.0009885409999998984,134,118,249,249,24,1072,101359,hybrid,0.7,2.0,1,1,0,0,0.2,0.35,1.6,2.2,2.5,1,1,0.2225,wastar,2.0,22,
exp7_tiebreaking,tiebreak_off,wastar,60,0.22,0.0010246669999993685,146,120,254,254,13,1073,101360,hybrid,0.7,2.0,1,1,0,0,0.2,0.35,1.6,2.2,2.5,1,1,0.22611111111111112,wastar,2.0,23,
exp7_tiebreaking,tiebreak_off,wastar,60,0.22,0.0009315829999998471,126,118,238,238,35,1074,101361,hybrid,0.7,2.0,1,1,0,0,0.2,0.35,1.6,2.2,2.5,1,1,0.21444444444444444,wastar,2.0,24,
